imageUrl;title;description;wikipediaLink
http://commons.wikimedia.org/wiki/Special:FilePath/E.%20J.%20van%20Det%2C%20directeur%20van%20het%20Gem.%20Bureau%20voor%20Beroepskeuze%2C%201928%20%282%29.jpg;Eldert Johannes van Det;Dutch writer, teacher and politician (1863-1948);https://nl.wikipedia.org/wiki/Eldert_Johannes_van_Det
http://commons.wikimedia.org/wiki/Special:FilePath/Elze%20van%20den%20Ban.jpg;Elze van den Ban;Dutch urban planner;https://nl.wikipedia.org/wiki/Elze_van_den_Ban
http://commons.wikimedia.org/wiki/Special:FilePath/C.%20J.%20Maks%2C%20voorzitter%20van%20de%20kunstenaarsvereniging%20De%20Onafhankelijken%2C%201937.jpg;Kees Maks;Dutch painter (1876-1967);https://nl.wikipedia.org/wiki/Kees_Maks
http://commons.wikimedia.org/wiki/Special:FilePath/Edo%20Bergsma%201921.jpg;Edo Johannes Bergsma;Dutch politician (1862-1948);https://nl.wikipedia.org/wiki/Edo_Johannes_Bergsma
http://commons.wikimedia.org/wiki/Special:FilePath/Eduard%20Reeser.jpg;Hendrik Eduard Reeser;Dutch musicologist (1908-2002);https://nl.wikipedia.org/wiki/Eduard_Reeser
http://commons.wikimedia.org/wiki/Special:FilePath/E.%20J.%20van%20Det%2C%20directeur%20van%20het%20Gem.%20Bureau%20voor%20Beroepskeuze%2C%201928.jpg;Eldert Johannes van Det;Dutch writer, teacher and politician (1863-1948);https://nl.wikipedia.org/wiki/Eldert_Johannes_van_Det
http://commons.wikimedia.org/wiki/Special:FilePath/Burgemeester%20Dekker%20van%20Obdam%2C%201926.jpg;Klaas Dekker;Dutch politician (1875-1946);https://nl.wikipedia.org/wiki/Klaas_Dekker_(burgemeester)
http://commons.wikimedia.org/wiki/Special:FilePath/Bernard%20Diamant%20-%20Onze%20Musici%20%281923%29.jpg;Bernard Diamant;Dutch musician (1872-1936);https://nl.wikipedia.org/wiki/Bernard_Diamant
http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Terlinden.jpg;Charles Terlinden;Belgian university professor and historian (1878-1972);https://nl.wikipedia.org/wiki/Charles-Alexis_Terlinden
http://commons.wikimedia.org/wiki/Special:FilePath/Benedetta%20Marinetti%2C%201938.jpg;Benedetta Cappa;Italian writer and painter (1897-1977);https://nl.wikipedia.org/wiki/Benedetta_Cappa
http://commons.wikimedia.org/wiki/Special:FilePath/Frederico%20Henerico%20D.%20G.%20Principi%20Arausionensium%20-%20KONB16-537652183%20-%20Prent%201%20van%201.jpg;Frederick Henry of Orange-Nassau;prince of Orange and stadtholder of Holland (1584-1647);https://nl.wikipedia.org/wiki/Frederik_Hendrik_van_Oranje
http://commons.wikimedia.org/wiki/Special:FilePath/Betsy%20Bakker-Nort%20%281937%29.jpg;Betsy Bakker-Nort;Dutch lawyer and politician (1874–1946);https://nl.wikipedia.org/wiki/Betsy_Bakker-Nort
http://commons.wikimedia.org/wiki/Special:FilePath/A.P.R.C.%20baron%20van%20der%20Borch%20van%20Verwolde.jpg;Allard van der Borch van Verwolde;Belgian politician;https://nl.wikipedia.org/wiki/Allard_van_der_Borch_van_Verwolde_(1881-1944)
http://commons.wikimedia.org/wiki/Special:FilePath/J.L.C.%20van%20der%20Heijden.jpg;Jo van der Heijden;Dutch politician (1893-1952);https://nl.wikipedia.org/wiki/Jo_van_der_Heijden
http://commons.wikimedia.org/wiki/Special:FilePath/J.A.L.M.%20Loeff.jpg;Jan Alouisius Lambertus Maria Loeff;Dutch lawyer (1898-1985);https://nl.wikipedia.org/wiki/Jan_Alouisius_Lambertus_Maria_Loeff
http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Kindler%20-%20Onze%20Musici%20%281923%29.jpg;Hans Kindler;American conductor and cellist (1892-1949);https://nl.wikipedia.org/wiki/Hans_Kindler
http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Urlus%20-%20Onze%20Musici%20%281923%29.jpg;Jacques Urlus;Dutch opera singer (1867-1935);https://nl.wikipedia.org/wiki/Jacobus_Urlus
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Cock%20Blomhoff%20with%20a%20Javanese%20servant%20-%20KONB11-NEDERLANDER-JAVAAN-NEHA.jpg;Jan Cock Blomhoff;Dutch trade representative in Japan (1779-1853);https://nl.wikipedia.org/wiki/Jan_Cock_Blomhoff
http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Schoonderbeek%20-%20Onze%20Musici%20%281923%29.jpg;Johan Schoonderbeek;Dutch musician;https://nl.wikipedia.org/wiki/Johan_Schoonderbeek
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Matisse%2C%201951.jpg;Henri Matisse;French artist (1869–1954);https://nl.wikipedia.org/wiki/Henri_Matisse
http://commons.wikimedia.org/wiki/Special:FilePath/Han%20van%20Meegeren%20in%20z%27n%20Haagsche%20atelier%2C%201928.jpg;Han van Meegeren;Dutch painter and art forger (1889-1947);https://nl.wikipedia.org/wiki/Han_van_Meegeren
http://commons.wikimedia.org/wiki/Special:FilePath/Ivan%20Goll%2C%201932.jpg;Yvan Goll;French-German poet, key figure in German Expressionism and French Surrealism;https://nl.wikipedia.org/wiki/Yvan_Goll
http://commons.wikimedia.org/wiki/Special:FilePath/J.%20F.%20Berghoef%2C%201937.jpg;Johannes Fake Berghoef;Dutch architect (1903–1994);https://nl.wikipedia.org/wiki/J.F._Berghoef
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Rinke%2C%201922.jpg;Jan Rinke;Dutch painter (1863-1922);https://nl.wikipedia.org/wiki/Jan_Rinke
http://commons.wikimedia.org/wiki/Special:FilePath/Isaac%20Antoni%20van%20Roijen%201922.jpg;Isaac Antoni van Roijen;Dutch politician (1859-1938);https://nl.wikipedia.org/wiki/Isaac_Antoni_van_Roijen_(1859-1938)
http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Martain%20Severinus%20Heuckeroth%20-%20Onze%20Musici%20%281923%29.jpg;Jacob Martain Severinus Heuckeroth;Dutch musician and conductor (1853-1936);https://nl.wikipedia.org/wiki/Martin_Heuckeroth
http://commons.wikimedia.org/wiki/Special:FilePath/Jacobus%20Lebret2.jpg;Jacobus Lebret;Dutch hydraulic engineer;https://nl.wikipedia.org/wiki/Jacobus_Lebret
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Franken%20Pzn.%20in%20z%27n%20Haagsche%20atelier%2C%201928.jpg;Jan Franken Pzn.;Dutch painter (1896-1977);https://nl.wikipedia.org/wiki/Jan_Franken_Pzn.
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Hillebrand%20Wijsmuller%20in%20z%27n%20atelier%2C%201925.jpg;Jan Hillebrand Wijsmuller;Dutch painter (1855-1925);https://nl.wikipedia.org/wiki/Jan_Hillebrand_Wijsmuller
http://commons.wikimedia.org/wiki/Special:FilePath/J.W.%20Havermans%20werkend%20aan%20een%20beeld%20dat%20te%20Bloemendaal%20zal%20worden%20geplaatst%2C%201934.jpg;Jan Havermans;Dutch sculptor and painter (1892-1964);https://nl.wikipedia.org/wiki/Jan_Havermans
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Gilse%20-%20Onze%20Musici%20%281923%29.jpg;Jan van Gilse;Dutch composer and conductor (1881–1944);https://nl.wikipedia.org/wiki/Jan_van_Gilse_(componist)
http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Brautigam%20door%20Albert%20Johann%20Funke%20K%C3%BCpper%2C%201929.jpg;Johan Brautigam;Dutch politician (1878-1962);https://nl.wikipedia.org/wiki/Johan_Brautigam
http://commons.wikimedia.org/wiki/Special:FilePath/De%203%20K.M.-Wedstrijd%20in%20de%20Schie.%20Truus%20Klapwijk%20won%20weer%20van%20de%20dames%20en%20werd%20in%20de%20bloemetjes%20gezet%2C%201927.jpg;Truus Klapwijk;Dutch swimmer (1904–1991);https://nl.wikipedia.org/wiki/Truus_Klapwijk
http://commons.wikimedia.org/wiki/Special:FilePath/Janny%20van%20Wering%2C%201935.jpg;Janny van Wering;Dutch harpsichordist (1909–2005);https://nl.wikipedia.org/wiki/Janny_van_Wering
http://commons.wikimedia.org/wiki/Special:FilePath/Antoinelegrand.jpg;Antoine I de Croÿ;Belgian noble (+ 1475);https://nl.wikipedia.org/wiki/Anton_van_Cro%C3%BF
http://commons.wikimedia.org/wiki/Special:FilePath/Ir.%20Th.%20Ph.%20Tromp%2C%201937.jpg;Theodoor Philibert Tromp;Dutch politician (1903–1984);https://nl.wikipedia.org/wiki/Theodoor_Philibert_Tromp
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Kleintjes%20schildert%20naar%20model.jpg;Jan Kleintjes;Dutch painter (1872-1955);https://nl.wikipedia.org/wiki/Jan_Kleintjes
http://commons.wikimedia.org/wiki/Special:FilePath/J.%20Voetelink.jpg;Jan Voetelink (1896-1983);Mayor of Giethoorn, The Netherlands (1929-1948);https://nl.wikipedia.org/wiki/Jan_Voetelink
http://commons.wikimedia.org/wiki/Special:FilePath/Jenny%20Kastein.jpg;Jenny Kastein;Dutch swimmer (1913–2000);https://nl.wikipedia.org/wiki/Jenny_Kastein
http://commons.wikimedia.org/wiki/Special:FilePath/De%20dames%20Beisenherz%20en%20Klapwijk%201e%20en%202e%20100%20M.%20vrije%20slag%2C%201922.jpg;Truus Klapwijk;Dutch swimmer (1904–1991);https://nl.wikipedia.org/wiki/Truus_Klapwijk
http://commons.wikimedia.org/wiki/Special:FilePath/Hendrik%20Andriessen%2C%201939.jpg;Hendrik Andriessen;Dutch composer, organist and music educator (1892-1981);https://nl.wikipedia.org/wiki/Hendrik_Andriessen
http://commons.wikimedia.org/wiki/Special:FilePath/Ir.%20W.%20G.%20Witteveen%2C%201930s.jpg;Willem Gerrit Witteveen;Dutch urban planner (1891–1979);https://nl.wikipedia.org/wiki/Willem_Gerrit_Witteveen
http://commons.wikimedia.org/wiki/Special:FilePath/Ir.%20W.%20G.%20Witteveen%2C%201931.jpg;Willem Gerrit Witteveen;Dutch urban planner (1891–1979);https://nl.wikipedia.org/wiki/Willem_Gerrit_Witteveen
http://commons.wikimedia.org/wiki/Special:FilePath/Hendrik%20C.%20van%20Oort%20-%20Onze%20Musici%20%281923%29.jpg;Hendrik C. van Oort;Dutch musician;https://nl.wikipedia.org/wiki/Hendrik_C._van_Oort
http://commons.wikimedia.org/wiki/Special:FilePath/Herman%20Johannes%20den%20Hertog%20-%20Onze%20Musici%20%281923%29.jpg;Herman Johannes den Hertog;Dutch politician;https://nl.wikipedia.org/wiki/Herman_Johannes_den_Hertog_(schaker)
http://commons.wikimedia.org/wiki/Special:FilePath/Herman%20Rutters%20-%20Onze%20Musici%20%281923%29.jpg;Herman Rutters;music critic from the Netherlands;https://nl.wikipedia.org/wiki/Herman_Rutters
http://commons.wikimedia.org/wiki/Special:FilePath/H.J.%20van%20der%20Schroeff%2C%201938.jpg;Henri Johan van der Schroeff;Dutch economist and writer (1900–1974);https://nl.wikipedia.org/wiki/Henri_Johan_van_der_Schroeff
http://commons.wikimedia.org/wiki/Special:FilePath/Hendrik%20van%20Oordt.jpg;Hendrik van Oordt;Dutch hydraulic engineer (1864-1934);https://nl.wikipedia.org/wiki/Hendrik_van_Oordt
http://commons.wikimedia.org/wiki/Special:FilePath/Danseres%20Gertrud%20Leistikow%20met%20den%20hoofschen%20architect%20Kramer%2C%201931.jpg;Piet Kramer;Dutch architect (1881–1961);https://nl.wikipedia.org/wiki/Piet_Kramer
http://commons.wikimedia.org/wiki/Special:FilePath/Danseres%20Gertrud%20Leistikow%20met%20den%20hoofschen%20architect%20Kramer%2C%201931.jpg;Gertrud Leistikow;dancer (1885–1948);https://nl.wikipedia.org/wiki/Gertrud_Leistikow
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Hendrik%20de%20Waal%20Malefijt%201917.jpg;Jan Hendrik de Waal Malefijt;Dutch politician (1852-1931);https://nl.wikipedia.org/wiki/Jan_Hendrik_de_Waal_Malefijt
http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Brautigam%2C%201948.jpg;Johan Brautigam;Dutch politician (1878-1962);https://nl.wikipedia.org/wiki/Johan_Brautigam
http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Pieter%20van%20den%20Bosch%2C%201938.jpg;Jac. van den Bosch;Dutch artist (1868-1948);https://nl.wikipedia.org/wiki/Jac._van_den_Bosch
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Langedijk%2C%20Nederlands%20Kampioen%201940.jpg;Jan Langedijk;Dutch speed skater (1910–1981);https://nl.wikipedia.org/wiki/Jan_Langedijk
http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Carel%20de%20Leeuw.png;Johan Carel de Leeuw;Dutch hydraulic engineer;https://nl.wikipedia.org/wiki/Johan_Carel_de_Leeuw
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Poortenaar%20in%20Stedelijk%20Museum%20te%20Amsterdam%20naast%20twee%20zijner%20etsen%2C%20Waterloo-%20en%20London%20Bridge%2C%201927.jpg;Jan Poortenaar;Dutch writer and painter (1886-1958);https://nl.wikipedia.org/wiki/Jan_Poortenaar
http://commons.wikimedia.org/wiki/Special:FilePath/Jo%20Teunissen-Waalboer%20at%20the%201952%20Summer%20Olympics.jpg;Jo Teunissen-Waalboer;Dutch javelin thrower (1919–1991);https://nl.wikipedia.org/wiki/Jo_Teunissen-Waalboer
http://commons.wikimedia.org/wiki/Special:FilePath/J.%20R.%20Carp.jpg;Johan Carp;sailor (1897–1962);https://nl.wikipedia.org/wiki/Joop_Carp
http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Kooper.jpg;Johan Kooper;Dutch hydraulic engineer;https://nl.wikipedia.org/wiki/Johan_Kooper
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20A.%20Scholtz%20Jz.%20van%20Amsterdam%2C%201899.jpg;Henri Scholtz;Dutch sculptor (1868-1904);https://nl.wikipedia.org/wiki/Henri_Scholtz
http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20Adriaan%20Kalff.jpg;Jacob Adriaan Kalff;Dutch politician (1869–1935);https://nl.wikipedia.org/wiki/Jacob_Adriaan_Kalff
http://commons.wikimedia.org/wiki/Special:FilePath/Hendrika%20van%20Tussenbroek%20-%20Onze%20Musici%20%281923%29.jpg;Hendrika van Tussenbroek;Dutch composer and musicologist (1854–1935);https://nl.wikipedia.org/wiki/Hendrika_van_Tussenbroek
http://commons.wikimedia.org/wiki/Special:FilePath/Jacoba%20Repelaer%20van%20Driel%20-%20Onze%20Musici%20%281923%29.jpg;Jacoba Repelaer van Driel;musician from the Netherlands (1884-1967);https://nl.wikipedia.org/wiki/Jacoba_Repelaer_van_Driel
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Hermanus%20Besselaar%20-%20Onze%20Musici%20%281923%29.jpg;Jan Hermanus Besselaar;Dutch organist;https://nl.wikipedia.org/wiki/Jan_Hermanus_Besselaar
http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Davidson%20Chess%20player.jpg;Jacques Davidson;Dutch chess player;https://nl.wikipedia.org/wiki/Jacques_Davidson
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Dani%C3%ABl%20van%20Goudoever%20-%20Onze%20Musici%20%281923%29.jpg;Henri Daniël van Goudoever;Dutch conductor, composer and cellist (1898–1977);https://nl.wikipedia.org/wiki/Henri_van_Goudoever
http://commons.wikimedia.org/wiki/Special:FilePath/J.L.%20Mathieu%20Lauweriks%20%281864-1932%29.jpg;Johannes Ludovicus Mattheus Lauweriks;Dutch architect and ceramicist (1864–1932);https://nl.wikipedia.org/wiki/Mathieu_Lauweriks
http://commons.wikimedia.org/wiki/Special:FilePath/Ir.%20J.%20F.%20Staal%2C%201937.jpg;Jan Frederik Staal;Dutch architect (1879–1940);https://nl.wikipedia.org/wiki/Jan_Frederik_Staal
http://commons.wikimedia.org/wiki/Special:FilePath/Ir.%20J.%20G.%20Wiebenga%2C%201931.jpg;Jan Wiebenga;Dutch architect (1886–1974);https://nl.wikipedia.org/wiki/Jan_Gerko_Wiebenga
http://commons.wikimedia.org/wiki/Special:FilePath/Jacob%20van%20Reenen%201923.jpg;Jacob van Reenen;Dutch politician (1859-1951);https://nl.wikipedia.org/wiki/Jacob_van_Reenen
http://commons.wikimedia.org/wiki/Special:FilePath/Jhr.%20P.P.%20de%20Beaufort%201923.jpg;Pieter Paul de Beaufort;Dutch politician (1886-1953);https://nl.wikipedia.org/wiki/Pieter_Paul_de_Beaufort
http://commons.wikimedia.org/wiki/Special:FilePath/Johan%20Bothenius%20Lohman%201920.jpg;Johan Bothenius Lohman;Dutch politician (1887-1977);https://nl.wikipedia.org/wiki/Johan_Bothenius_Lohman
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20van%20Hout%201542-1609.png;Jan van Hout;Dutch writer and town secretary of Leiden (1542-1609);https://nl.wikipedia.org/wiki/Jan_van_Hout_(stadssecretaris)
http://commons.wikimedia.org/wiki/Special:FilePath/De%2016%20jarige%20schilder%20Max%20Radecker%20bij%20expositie%20van%20zijn%20werk%2C%201931.jpg;Max Raedecker;Dutch painter;https://nl.wikipedia.org/wiki/Max_Raedecker
http://commons.wikimedia.org/wiki/Special:FilePath/Henk%20Melgers%2C%20archivaris%20van%20kunstenaarsvereniging%20De%20Onafhankelijken%2C%201937.jpg;Hendrik Johan Melgers;Dutch artist (1899-1973);https://nl.wikipedia.org/wiki/Hendrik_Johan_Melgers
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Friedrich%20V%C3%B6llmar%20-%20Onze%20Musici%20%281923%29.jpg;Henri Friedrich Völlmar;Dutch musician;https://nl.wikipedia.org/wiki/Henri_V%C3%B6llmar
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20van%20Nieuwenhoven%20-%20Onze%20Musici%20%281923%29.jpg;Henri van Nieuwenhoven;Dutch musician;https://nl.wikipedia.org/wiki/Henri_van_Nieuwenhoven
http://commons.wikimedia.org/wiki/Special:FilePath/Herman%20Leydensdorff%20-%20Onze%20Musici%20%281923%29.jpg;Herman Leydensdorff;violinist from the Netherlands;https://nl.wikipedia.org/wiki/Herman_Leijdensdorff
http://commons.wikimedia.org/wiki/Special:FilePath/Isaac%20Mossel%20-%20Onze%20Musici%20%281923%29.jpg;Isaac Mossel;cellist from the Netherlands (1870-1923);https://nl.wikipedia.org/wiki/Isa%C3%A4c_Mossel
http://commons.wikimedia.org/wiki/Special:FilePath/Dames%20E.%20Smits%20%28A.D.Z.%29%20en%20Truus%20Klapwijk%20%28R%20D.%20Z.%29%20resp.%202e%20en%201e%20Prijsw.%2050%20meter%20vrije%20slag%2C%201926.jpg;Truus Klapwijk;Dutch swimmer (1904–1991);https://nl.wikipedia.org/wiki/Truus_Klapwijk
http://commons.wikimedia.org/wiki/Special:FilePath/De%20Gooische%20schilder%20Frans%20Smissaert%2C%201932.jpg;Frans Smissaert;Dutch painter (1862-1944);https://nl.wikipedia.org/wiki/Frans_Smissaert
http://commons.wikimedia.org/wiki/Special:FilePath/Joannes%20Antonius%20Veraart.jpg;Joannes Antonius Veraart;Dutch economist and politician;https://nl.wikipedia.org/wiki/Johannes_Antonius_Veraart
http://commons.wikimedia.org/wiki/Special:FilePath/JA%20Jonkman%20portrait%20from%20De%20Indische%20Courant%201940.jpg;Jan Anne Jonkman;Dutch politician (1891–1976);https://nl.wikipedia.org/wiki/Jan_Anne_Jonkman
http://commons.wikimedia.org/wiki/Special:FilePath/DE%20HEER%20J.%20C.%20VOGELAAR%20is%20benoemd%20tot%20burgemeester%20van%20Baarland%20%28Z.%29%201938.jpg;Jaap Vogelaar;Dutch politician (1909-1969);https://nl.wikipedia.org/wiki/Jaap_Vogelaar
http://commons.wikimedia.org/wiki/Special:FilePath/Han%20van%20Dam%2C%20sekretaris%20van%20kunstenaarsvereniging%20De%20Onafhankelijken%2C%201937.jpg;Han van Dam;Dutch painter (1901-1975);https://nl.wikipedia.org/wiki/Han_van_Dam
http://commons.wikimedia.org/wiki/Special:FilePath/Ir.%20J.W.H.%20Lambach.%20de%20bouwer%20van%20het%20eerste%20Nederlandsche%20stuntvliegtuig%2C%201937.jpg;Jan Willem Hugo Lambach;Dutch engineer (1909-1972);https://nl.wikipedia.org/wiki/Jan_Willem_Hugo_Lambach
http://commons.wikimedia.org/wiki/Special:FilePath/J.%20C.%20HASPELS%20benoemd%20tot%20burgemeester%20van%20Enkhuizen%2C%201935.jpg;Johannes Cornelis Haspels;Dutch politician (1901-1965);https://nl.wikipedia.org/wiki/Johannes_Cornelis_Haspels
http://commons.wikimedia.org/wiki/Special:FilePath/Janny%20de%20Groot%20%28links%29%20en%20Coby%20Floor%20%28rechts%29.JPG;Hannie Termeulen;Dutch swimmer;https://nl.wikipedia.org/wiki/Hannie_Termeulen
http://commons.wikimedia.org/wiki/Special:FilePath/Ir.%20H.%20T.%20Zwiers%2C%201937.jpg;Henri Tino Zwiers;architect from the Netherlands (1900-1992);https://nl.wikipedia.org/wiki/Henry_Zwiers
http://commons.wikimedia.org/wiki/Special:FilePath/H.J.%20van%20der%20Schroeff%2C%201938%20%282%29.jpg;Henri Johan van der Schroeff;Dutch economist and writer (1900–1974);https://nl.wikipedia.org/wiki/Henri_Johan_van_der_Schroeff
http://commons.wikimedia.org/wiki/Special:FilePath/De%20beeldhouwer%20Maarten%20Zwollo%2C%20ca.%201920.jpg;Maarten Zwollo;Dutch sculptor and goldsmith (1867-1928);https://nl.wikipedia.org/wiki/Maarten_Zwollo
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Van%20Houtte.jpg;Jan Van Houtte;Belgian university teacher and historian (1913-2002);https://nl.wikipedia.org/wiki/Jan_Van_Houtte
http://commons.wikimedia.org/wiki/Special:FilePath/Jitske%20de%20Boer.jpg;Wil Burgmeijer;Dutch speed skater;https://nl.wikipedia.org/wiki/Wil_Burgmeijer
http://commons.wikimedia.org/wiki/Special:FilePath/H.M.%20Oldenhof.jpg;Herman Martinus Oldenhof;Dutch politician (1899-1985);https://nl.wikipedia.org/wiki/Herman_Martinus_Oldenhof
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20de%20Bourbon%20roi%20de%20Navarre%20-%20KONB16-574145427%20-%20Prent%201%20van%201.jpg;Henry IV of France;"King of France and Navarre; first French monarch of the House of Bourbon (1553-1610)";https://nl.wikipedia.org/wiki/Hendrik_IV_van_Frankrijk
http://commons.wikimedia.org/wiki/Special:FilePath/Hendrik%20Heyman.jpg;Hendrik Heyman;Belgian teacher and politician (1879-1958);https://nl.wikipedia.org/wiki/Hendrik_Heyman
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Grauls%20%281887-1960%29.jpg;Jan Grauls;Belgian politician (1887-1960);https://nl.wikipedia.org/wiki/Jan_Grauls_(politicus)
http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Boot.jpg;Henri Frédéric Boot;Dutch painter and printmaker (1877-1963);https://nl.wikipedia.org/wiki/Henri_Boot
http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Pijnenburg%20and%20Adolf%20Sch%C3%B6n.jpg;Jan Pijnenburg;Dutch racing cyclist (1906–1979);https://nl.wikipedia.org/wiki/Jan_Pijnenburg_(wielrenner)
